stazione_id;data;inquinante;valore
4;25/08/2020;PM10;14
5;25/08/2020;NO2;
5;25/08/2020;O3;
6;25/08/2020;C6H6;0.5
6;25/08/2020;CO_8h;0.6
6;25/08/2020;NO2;49
6;25/08/2020;PM10;13
6;25/08/2020;PM25;4
7;25/08/2020;NO2;37
7;25/08/2020;O3;105
7;25/08/2020;PM10;14
8;25/08/2020;C6H6;
8;25/08/2020;CO_8h;
8;25/08/2020;NO2;
1;26/08/2020;NO2;
2;26/08/2020;C6H6;0.5
2;26/08/2020;NO2;27
2;26/08/2020;O3;114
2;26/08/2020;PM10;18
2;26/08/2020;PM25;9
2;26/08/2020;SO2;2.5
3;26/08/2020;CO_8h;0.6
3;26/08/2020;NO2;62
4;26/08/2020;C6H6;0.5
4;26/08/2020;CO_8h;0.6
4;26/08/2020;NO2;63
4;26/08/2020;PM10;17
5;26/08/2020;NO2;
5;26/08/2020;O3;
6;26/08/2020;C6H6;0.5
6;26/08/2020;CO_8h;0.7
6;26/08/2020;NO2;57
6;26/08/2020;PM10;20
6;26/08/2020;PM25;9
7;26/08/2020;NO2;31
7;26/08/2020;O3;115
7;26/08/2020;PM10;15
8;26/08/2020;C6H6;
8;26/08/2020;CO_8h;
8;26/08/2020;NO2;
1;27/08/2020;NO2;
2;27/08/2020;C6H6;0.5
2;27/08/2020;NO2;50
2;27/08/2020;O3;113
2;27/08/2020;PM10;23
2;27/08/2020;PM25;12
2;27/08/2020;SO2;2.5
3;27/08/2020;CO_8h;0.7
3;27/08/2020;NO2;47
4;27/08/2020;C6H6;0.5
4;27/08/2020;CO_8h;0.6
4;27/08/2020;NO2;79
4;27/08/2020;PM10;23
5;27/08/2020;NO2;
5;27/08/2020;O3;
6;27/08/2020;C6H6;0.5
6;27/08/2020;CO_8h;0.7
6;27/08/2020;NO2;89
6;27/08/2020;PM10;31
6;27/08/2020;PM25;8
7;27/08/2020;NO2;46
7;27/08/2020;O3;112
7;27/08/2020;PM10;20
8;27/08/2020;C6H6;
8;27/08/2020;CO_8h;
8;27/08/2020;NO2;
1;28/08/2020;NO2;
2;28/08/2020;C6H6;0.5
2;28/08/2020;NO2;54
2;28/08/2020;O3;130
2;28/08/2020;PM10;27
2;28/08/2020;PM25;14
2;28/08/2020;SO2;2.5
3;28/08/2020;CO_8h;0.7
3;28/08/2020;NO2;69
4;28/08/2020;C6H6;0.5
4;28/08/2020;CO_8h;0.7
4;28/08/2020;NO2;92
4;28/08/2020;PM10;27
5;28/08/2020;NO2;
5;28/08/2020;O3;
6;28/08/2020;C6H6;0.5
6;28/08/2020;CO_8h;
6;28/08/2020;NO2;64
6;28/08/2020;PM10;32
6;28/08/2020;PM25;16
7;28/08/2020;NO2;51
7;28/08/2020;O3;133
7;28/08/2020;PM10;27
8;28/08/2020;C6H6;
8;28/08/2020;CO_8h;
8;28/08/2020;NO2;
1;31/08/2020;NO2;
2;31/08/2020;C6H6;0.5
2;31/08/2020;NO2;17
2;31/08/2020;O3;94
2;31/08/2020;PM10;10
2;31/08/2020;PM25;7
2;31/08/2020;SO2;2.5
3;31/08/2020;CO_8h;0.5
3;31/08/2020;NO2;23
4;31/08/2020;C6H6;0.5
4;31/08/2020;CO_8h;0.6
4;31/08/2020;NO2;36
4;31/08/2020;PM10;10
5;31/08/2020;NO2;
5;31/08/2020;O3;
6;31/08/2020;C6H6;0.5
6;31/08/2020;CO_8h;
6;31/08/2020;NO2;33
6;31/08/2020;PM10;10
6;31/08/2020;PM25;8
7;31/08/2020;NO2;18
7;31/08/2020;O3;92
7;31/08/2020;PM10;9
8;31/08/2020;C6H6;
8;31/08/2020;CO_8h;
8;31/08/2020;NO2;
1;01/09/2020;NO2;
2;01/09/2020;C6H6;0.5
2;01/09/2020;NO2;35
2;01/09/2020;O3;70
2;01/09/2020;PM10;11
2;01/09/2020;PM25;4
2;01/09/2020;SO2;2.5
3;01/09/2020;CO_8h;0.6
3;01/09/2020;NO2;43
4;01/09/2020;C6H6;0.5
4;01/09/2020;CO_8h;0.7
4;01/09/2020;NO2;52
4;01/09/2020;PM10;12
5;01/09/2020;NO2;
5;01/09/2020;O3;
6;01/09/2020;C6H6;0.5
6;01/09/2020;CO_8h;
6;01/09/2020;NO2;51
6;01/09/2020;PM10;14
6;01/09/2020;PM25;9
7;01/09/2020;NO2;36
7;01/09/2020;O3;66
7;01/09/2020;PM10;10
8;01/09/2020;C6H6;
8;01/09/2020;CO_8h;
8;01/09/2020;NO2;
1;02/09/2020;NO2;
2;02/09/2020;C6H6;0.5
2;02/09/2020;NO2;38
2;02/09/2020;O3;90
2;02/09/2020;PM10;11
2;02/09/2020;PM25;6
2;02/09/2020;SO2;5
3;02/09/2020;CO_8h;0.6
3;02/09/2020;NO2;71
4;02/09/2020;C6H6;0.5
4;02/09/2020;CO_8h;0.5
4;02/09/2020;NO2;103
4;02/09/2020;PM10;12
5;02/09/2020;NO2;
5;02/09/2020;O3;
6;02/09/2020;C6H6;0.5
6;02/09/2020;CO_8h;0.6
6;02/09/2020;NO2;52
6;02/09/2020;PM10;19
6;02/09/2020;PM25;10
7;02/09/2020;NO2;43
7;02/09/2020;O3;81
7;02/09/2020;PM10;10
8;02/09/2020;C6H6;
8;02/09/2020;CO_8h;
8;02/09/2020;NO2;
1;03/09/2020;NO2;
2;03/09/2020;C6H6;0.5
2;03/09/2020;NO2;39
2;03/09/2020;O3;99
2;03/09/2020;PM10;12
2;03/09/2020;PM25;5
2;03/09/2020;SO2;6
3;03/09/2020;CO_8h;0.7
3;03/09/2020;NO2;52
4;03/09/2020;C6H6;0.5
4;03/09/2020;CO_8h;0.6
4;03/09/2020;NO2;81
4;03/09/2020;PM10;14
5;03/09/2020;NO2;
5;03/09/2020;O3;
6;03/09/2020;C6H6;0.5
6;03/09/2020;CO_8h;0.6
6;03/09/2020;NO2;86
6;03/09/2020;PM10;13
6;03/09/2020;PM25;7
7;03/09/2020;NO2;54
7;03/09/2020;O3;96
7;03/09/2020;PM10;15
8;03/09/2020;C6H6;
8;03/09/2020;CO_8h;
8;03/09/2020;NO2;
1;04/09/2020;NO2;
2;04/09/2020;C6H6;0.5
2;04/09/2020;NO2;71
2;04/09/2020;O3;117
2;04/09/2020;PM10;17
2;04/09/2020;PM25;9
2;04/09/2020;SO2;8
3;04/09/2020;CO_8h;0.9
3;04/09/2020;NO2;66
4;04/09/2020;C6H6;0.5
4;04/09/2020;CO_8h;0.6
4;04/09/2020;NO2;106
4;04/09/2020;PM10;17
5;04/09/2020;NO2;
5;04/09/2020;O3;
6;04/09/2020;C6H6;0.5
6;04/09/2020;CO_8h;0.7
6;04/09/2020;NO2;83
6;04/09/2020;PM10;22
6;04/09/2020;PM25;12
7;04/09/2020;NO2;76
7;04/09/2020;O3;111
7;04/09/2020;PM10;17
8;04/09/2020;C6H6;
8;04/09/2020;CO_8h;
8;04/09/2020;NO2;
1;07/09/2020;NO2;
2;07/09/2020;C6H6;0.5
2;07/09/2020;NO2;34
2;07/09/2020;O3;135
2;07/09/2020;PM10;16
2;07/09/2020;PM25;9
2;07/09/2020;SO2;2.5
3;07/09/2020;CO_8h;0.6
3;07/09/2020;NO2;38
4;07/09/2020;C6H6;0.5
4;07/09/2020;CO_8h;0.5
4;07/09/2020;NO2;62
4;07/09/2020;PM10;16
5;07/09/2020;NO2;
5;07/09/2020;O3;
6;07/09/2020;C6H6;0.5
6;07/09/2020;CO_8h;0.6
6;07/09/2020;NO2;39
6;07/09/2020;PM10;14
6;07/09/2020;PM25;6
7;07/09/2020;NO2;36
7;07/09/2020;O3;130
7;07/09/2020;PM10;11
8;07/09/2020;C6H6;
8;07/09/2020;CO_8h;
8;07/09/2020;NO2;
1;08/09/2020;NO2;
2;08/09/2020;C6H6;0.5
2;08/09/2020;NO2;41
2;08/09/2020;O3;97
2;08/09/2020;PM10;10
2;08/09/2020;PM25;6
2;08/09/2020;SO2;2.5
3;08/09/2020;CO_8h;0.7
3;08/09/2020;NO2;47
4;08/09/2020;C6H6;0.5
4;08/09/2020;CO_8h;0.5
4;08/09/2020;NO2;59
4;08/09/2020;PM10;10
5;08/09/2020;NO2;
5;08/09/2020;O3;
6;08/09/2020;C6H6;0.5
6;08/09/2020;CO_8h;0.6
6;08/09/2020;NO2;57
6;08/09/2020;PM10;11
6;08/09/2020;PM25;10
7;08/09/2020;NO2;51
7;08/09/2020;O3;92
7;08/09/2020;PM10;12
8;08/09/2020;C6H6;
8;08/09/2020;CO_8h;
8;08/09/2020;NO2;
1;09/09/2020;NO2;
2;09/09/2020;C6H6;0.5
2;09/09/2020;NO2;61
2;09/09/2020;O3;109
2;09/09/2020;PM10;17
2;09/09/2020;PM25;10
2;09/09/2020;SO2;2.5
3;09/09/2020;CO_8h;1
3;09/09/2020;NO2;66
4;09/09/2020;C6H6;0.5
4;09/09/2020;CO_8h;0.8
4;09/09/2020;NO2;111
4;09/09/2020;PM10;19
5;09/09/2020;NO2;
5;09/09/2020;O3;
6;09/09/2020;C6H6;0.5
6;09/09/2020;CO_8h;0.7
6;09/09/2020;NO2;79
6;09/09/2020;PM10;16
6;09/09/2020;PM25;12
7;09/09/2020;NO2;75
7;09/09/2020;O3;107
7;09/09/2020;PM10;18
8;09/09/2020;C6H6;
8;09/09/2020;CO_8h;
8;09/09/2020;NO2;
1;10/09/2020;NO2;
2;10/09/2020;C6H6;0.5
2;10/09/2020;NO2;54
2;10/09/2020;O3;146
2;10/09/2020;PM10;27
2;10/09/2020;PM25;16
2;10/09/2020;SO2;6
3;10/09/2020;CO_8h;1.2
3;10/09/2020;NO2;56
4;10/09/2020;C6H6;0.5
4;10/09/2020;CO_8h;0.9
4;10/09/2020;NO2;77
4;10/09/2020;PM10;29
5;10/09/2020;NO2;
5;10/09/2020;O3;
6;10/09/2020;C6H6;1
6;10/09/2020;CO_8h;0.9
6;10/09/2020;NO2;92
6;10/09/2020;PM10;39
6;10/09/2020;PM25;20
7;10/09/2020;NO2;81
7;10/09/2020;O3;137
7;10/09/2020;PM10;24
8;10/09/2020;C6H6;
8;10/09/2020;CO_8h;
8;10/09/2020;NO2;
1;11/09/2020;NO2;
2;11/09/2020;C6H6;0.5
2;11/09/2020;NO2;57
2;11/09/2020;O3;146
2;11/09/2020;PM10;32
2;11/09/2020;PM25;18
2;11/09/2020;SO2;5
3;11/09/2020;CO_8h;1.1
3;11/09/2020;NO2;74
4;11/09/2020;C6H6;0.5
4;11/09/2020;CO_8h;0.8
4;11/09/2020;NO2;114
4;11/09/2020;PM10;32
5;11/09/2020;NO2;
5;11/09/2020;O3;
6;11/09/2020;C6H6;0.5
6;11/09/2020;CO_8h;0.9
6;11/09/2020;NO2;75
6;11/09/2020;PM10;37
6;11/09/2020;PM25;24
7;11/09/2020;NO2;74
7;11/09/2020;O3;136
7;11/09/2020;PM10;33
8;11/09/2020;C6H6;
8;11/09/2020;CO_8h;
8;11/09/2020;NO2;
1;14/09/2020;NO2;
2;14/09/2020;C6H6;0.5
2;14/09/2020;NO2;60
2;14/09/2020;O3;143
2;14/09/2020;PM10;30
2;14/09/2020;PM25;19
2;14/09/2020;SO2;5
3;14/09/2020;CO_8h;1.2
3;14/09/2020;NO2;75
4;14/09/2020;C6H6;0.5
4;14/09/2020;CO_8h;0.9
4;14/09/2020;NO2;128
4;14/09/2020;PM10;33
5;14/09/2020;NO2;
5;14/09/2020;O3;
6;14/09/2020;C6H6;0.5
6;14/09/2020;CO_8h;0.7
6;14/09/2020;NO2;60
6;14/09/2020;PM10;36
6;14/09/2020;PM25;23
7;14/09/2020;NO2;56
7;14/09/2020;O3;150
7;14/09/2020;PM10;30
8;14/09/2020;C6H6;
8;14/09/2020;CO_8h;
8;14/09/2020;NO2;
1;15/09/2020;NO2;
2;15/09/2020;C6H6;0.5
2;15/09/2020;NO2;66
2;15/09/2020;O3;135
2;15/09/2020;PM10;37
2;15/09/2020;PM25;20
2;15/09/2020;SO2;2.5
3;15/09/2020;CO_8h;1.2
3;15/09/2020;NO2;78
4;15/09/2020;C6H6;0.5
4;15/09/2020;CO_8h;0.9
4;15/09/2020;NO2;125
4;15/09/2020;PM10;34
5;15/09/2020;NO2;
5;15/09/2020;O3;
6;15/09/2020;C6H6;0.5
6;15/09/2020;CO_8h;0.7
6;15/09/2020;NO2;74
6;15/09/2020;PM10;33
6;15/09/2020;PM25;23
7;15/09/2020;NO2;89
7;15/09/2020;O3;121
7;15/09/2020;PM10;31
8;15/09/2020;C6H6;
8;15/09/2020;CO_8h;
8;15/09/2020;NO2;
1;16/09/2020;NO2;
2;16/09/2020;C6H6;0.5
2;16/09/2020;NO2;67
2;16/09/2020;O3;147
2;16/09/2020;PM10;36
2;16/09/2020;PM25;20
2;16/09/2020;SO2;5
3;16/09/2020;CO_8h;1.2
3;16/09/2020;NO2;88
4;16/09/2020;C6H6;0.5
4;16/09/2020;CO_8h;0.9
4;16/09/2020;NO2;128
4;16/09/2020;PM10;34
5;16/09/2020;NO2;
5;16/09/2020;O3;
6;16/09/2020;C6H6;0.5
6;16/09/2020;CO_8h;0.7
6;16/09/2020;NO2;80
6;16/09/2020;PM10;46
6;16/09/2020;PM25;27
7;16/09/2020;NO2;78
7;16/09/2020;O3;145
7;16/09/2020;PM10;33
8;16/09/2020;C6H6;
8;16/09/2020;CO_8h;
8;16/09/2020;NO2;
1;17/09/2020;NO2;
2;17/09/2020;C6H6;0.5
2;17/09/2020;NO2;66
2;17/09/2020;O3;143
2;17/09/2020;PM10;40
2;17/09/2020;PM25;22
2;17/09/2020;SO2;5
3;17/09/2020;CO_8h;1.2
3;17/09/2020;NO2;75
4;17/09/2020;C6H6;0.5
4;17/09/2020;CO_8h;0.9
4;17/09/2020;NO2;108
4;17/09/2020;PM10;38
5;17/09/2020;NO2;
5;17/09/2020;O3;
6;17/09/2020;C6H6;0.5
6;17/09/2020;CO_8h;0.8
6;17/09/2020;NO2;88
6;17/09/2020;PM10;68
6;17/09/2020;PM25;37
7;17/09/2020;NO2;84
7;17/09/2020;O3;134
7;17/09/2020;PM10;35
8;17/09/2020;C6H6;
8;17/09/2020;CO_8h;
8;17/09/2020;NO2;
1;18/09/2020;NO2;
2;18/09/2020;C6H6;0.5
2;18/09/2020;NO2;66
2;18/09/2020;O3;157
2;18/09/2020;PM10;34
2;18/09/2020;PM25;18
2;18/09/2020;SO2;5
3;18/09/2020;CO_8h;1.1
3;18/09/2020;NO2;87
4;18/09/2020;C6H6;0.5
4;18/09/2020;CO_8h;1
4;18/09/2020;NO2;157
4;18/09/2020;PM10;33
5;18/09/2020;NO2;
5;18/09/2020;O3;
6;18/09/2020;C6H6;0.5
6;18/09/2020;CO_8h;0.8
6;18/09/2020;NO2;96
6;18/09/2020;PM10;41
6;18/09/2020;PM25;23
7;18/09/2020;NO2;74
7;18/09/2020;O3;150
7;18/09/2020;PM10;32
8;18/09/2020;C6H6;
8;18/09/2020;CO_8h;
8;18/09/2020;NO2;
1;21/09/2020;NO2;
2;21/09/2020;C6H6;0.5
2;21/09/2020;NO2;48
2;21/09/2020;O3;122
2;21/09/2020;PM10;32
2;21/09/2020;PM25;18
2;21/09/2020;SO2;2.5
3;21/09/2020;CO_8h;0.8
3;21/09/2020;NO2;54
4;21/09/2020;C6H6;0.5
4;21/09/2020;CO_8h;0.8
4;21/09/2020;NO2;69
4;21/09/2020;PM10;37
5;21/09/2020;NO2;
5;21/09/2020;O3;
6;21/09/2020;C6H6;0.5
6;21/09/2020;CO_8h;0.7
6;21/09/2020;NO2;50
6;21/09/2020;PM10;42
6;21/09/2020;PM25;25
7;21/09/2020;NO2;52
7;21/09/2020;O3;120
7;21/09/2020;PM10;34
8;21/09/2020;C6H6;
8;21/09/2020;CO_8h;
8;21/09/2020;NO2;
1;22/09/2020;NO2;
2;22/09/2020;C6H6;0.5
2;22/09/2020;NO2;58
2;22/09/2020;O3;67
2;22/09/2020;PM10;40
2;22/09/2020;PM25;24
2;22/09/2020;SO2;2.5
3;22/09/2020;CO_8h;0.7
3;22/09/2020;NO2;56
4;22/09/2020;C6H6;0.5
4;22/09/2020;CO_8h;0.8
4;22/09/2020;NO2;94
4;22/09/2020;PM10;46
5;22/09/2020;NO2;
5;22/09/2020;O3;
6;22/09/2020;C6H6;0.5
6;22/09/2020;CO_8h;0.8
6;22/09/2020;NO2;73
6;22/09/2020;PM10;47
6;22/09/2020;PM25;30
7;22/09/2020;NO2;65
7;22/09/2020;O3;73
7;22/09/2020;PM10;43
8;22/09/2020;C6H6;
8;22/09/2020;CO_8h;
8;22/09/2020;NO2;
1;23/09/2020;NO2;
2;23/09/2020;C6H6;
2;23/09/2020;NO2;
2;23/09/2020;O3;79
2;23/09/2020;PM10;17
2;23/09/2020;PM25;10
2;23/09/2020;SO2;
3;23/09/2020;CO_8h;0.7
3;23/09/2020;NO2;53
4;23/09/2020;C6H6;0.5
4;23/09/2020;CO_8h;0.8
4;23/09/2020;NO2;69
4;23/09/2020;PM10;23
5;23/09/2020;NO2;
5;23/09/2020;O3;
6;23/09/2020;C6H6;0.5
6;23/09/2020;CO_8h;0.7
6;23/09/2020;NO2;69
6;23/09/2020;PM10;
6;23/09/2020;PM25;
7;23/09/2020;NO2;59
7;23/09/2020;O3;76
7;23/09/2020;PM10;19
8;23/09/2020;C6H6;
8;23/09/2020;CO_8h;
8;23/09/2020;NO2;
1;24/09/2020;NO2;
2;24/09/2020;C6H6;
2;24/09/2020;NO2;
2;24/09/2020;O3;82
2;24/09/2020;PM10;13
2;24/09/2020;PM25;8
2;24/09/2020;SO2;
3;24/09/2020;CO_8h;0.6
3;24/09/2020;NO2;61
4;24/09/2020;C6H6;0.5
4;24/09/2020;CO_8h;0.8
4;24/09/2020;NO2;88
4;24/09/2020;PM10;14
5;24/09/2020;NO2;
5;24/09/2020;O3;
6;24/09/2020;C6H6;0.5
6;24/09/2020;CO_8h;0.7
6;24/09/2020;NO2;64
6;24/09/2020;PM10;
6;24/09/2020;PM25;14
7;24/09/2020;NO2;61
7;24/09/2020;O3;82
7;24/09/2020;PM10;11
8;24/09/2020;C6H6;
8;24/09/2020;CO_8h;
8;24/09/2020;NO2;
1;25/09/2020;NO2;
2;25/09/2020;C6H6;0.5
2;25/09/2020;NO2;45
2;25/09/2020;O3;70
2;25/09/2020;PM10;19
2;25/09/2020;PM25;10
2;25/09/2020;SO2;2.5
3;25/09/2020;CO_8h;0.8
3;25/09/2020;NO2;49
4;25/09/2020;C6H6;0.5
4;25/09/2020;CO_8h;0.9
4;25/09/2020;NO2;78
4;25/09/2020;PM10;23
5;25/09/2020;NO2;
5;25/09/2020;O3;
6;25/09/2020;C6H6;0.5
6;25/09/2020;CO_8h;0.8
6;25/09/2020;NO2;77
6;25/09/2020;PM10;18
6;25/09/2020;PM25;13
7;25/09/2020;NO2;69
7;25/09/2020;O3;55
7;25/09/2020;PM10;20
8;25/09/2020;C6H6;
8;25/09/2020;CO_8h;
8;25/09/2020;NO2;
1;28/09/2020;NO2;
2;28/09/2020;C6H6;0.5
2;28/09/2020;NO2;38
2;28/09/2020;O3;82
2;28/09/2020;PM10;8
2;28/09/2020;PM25;5
2;28/09/2020;SO2;2.5
3;28/09/2020;CO_8h;0.7
3;28/09/2020;NO2;40
4;28/09/2020;C6H6;0.5
4;28/09/2020;CO_8h;0.7
4;28/09/2020;NO2;72
4;28/09/2020;PM10;9
5;28/09/2020;NO2;
5;28/09/2020;O3;
6;28/09/2020;C6H6;0.5
6;28/09/2020;CO_8h;0.5
6;28/09/2020;NO2;42
6;28/09/2020;PM10;12
6;28/09/2020;PM25;7
7;28/09/2020;NO2;36
7;28/09/2020;O3;75
7;28/09/2020;PM10;8
8;28/09/2020;C6H6;
8;28/09/2020;CO_8h;
8;28/09/2020;NO2;
1;29/09/2020;NO2;
2;29/09/2020;C6H6;0.5
2;29/09/2020;NO2;60
2;29/09/2020;O3;74
2;29/09/2020;PM10;13
2;29/09/2020;PM25;7
2;29/09/2020;SO2;6
3;29/09/2020;CO_8h;0.6
3;29/09/2020;NO2;82
4;29/09/2020;C6H6;0.5
4;29/09/2020;CO_8h;1
4;29/09/2020;NO2;120
4;29/09/2020;PM10;15
5;29/09/2020;NO2;
5;29/09/2020;O3;
6;29/09/2020;C6H6;0.5
6;29/09/2020;CO_8h;0.8
6;29/09/2020;NO2;81
6;29/09/2020;PM10;26
6;29/09/2020;PM25;15
7;29/09/2020;NO2;76
7;29/09/2020;O3;71
7;29/09/2020;PM10;14
8;29/09/2020;C6H6;
8;29/09/2020;CO_8h;
8;29/09/2020;NO2;
1;30/09/2020;NO2;
2;30/09/2020;C6H6;0.5
2;30/09/2020;NO2;79
2;30/09/2020;O3;77
2;30/09/2020;PM10;23
2;30/09/2020;PM25;9
2;30/09/2020;SO2;5
3;30/09/2020;CO_8h;0.8
3;30/09/2020;NO2;66
4;30/09/2020;C6H6;0.5
4;30/09/2020;CO_8h;1
4;30/09/2020;NO2;95
4;30/09/2020;PM10;23
5;30/09/2020;NO2;
5;30/09/2020;O3;
6;30/09/2020;C6H6;0.5
6;30/09/2020;CO_8h;0.9
6;30/09/2020;NO2;81
6;30/09/2020;PM10;31
6;30/09/2020;PM25;18
7;30/09/2020;NO2;70
7;30/09/2020;O3;70
7;30/09/2020;PM10;20
8;30/09/2020;C6H6;
8;30/09/2020;CO_8h;
8;30/09/2020;NO2;
1;01/10/2020;NO2;
2;01/10/2020;C6H6;0.5
2;01/10/2020;NO2;63
2;01/10/2020;O3;85
2;01/10/2020;PM10;27
2;01/10/2020;PM25;12
2;01/10/2020;SO2;5
3;01/10/2020;CO_8h;0.8
3;01/10/2020;NO2;71
4;01/10/2020;C6H6;0.5
4;01/10/2020;CO_8h;1.1
4;01/10/2020;NO2;88
4;01/10/2020;PM10;26
5;01/10/2020;NO2;
5;01/10/2020;O3;
6;01/10/2020;C6H6;
6;01/10/2020;CO_8h;1.2
6;01/10/2020;NO2;70
6;01/10/2020;PM10;34
6;01/10/2020;PM25;11
7;01/10/2020;NO2;67
7;01/10/2020;O3;80
7;01/10/2020;PM10;22
8;01/10/2020;C6H6;
8;01/10/2020;CO_8h;
8;01/10/2020;NO2;
1;02/10/2020;NO2;
2;02/10/2020;C6H6;1
2;02/10/2020;NO2;126
2;02/10/2020;O3;54
2;02/10/2020;PM10;35
2;02/10/2020;PM25;16
2;02/10/2020;SO2;6
3;02/10/2020;CO_8h;0.9
3;02/10/2020;NO2;56
4;02/10/2020;C6H6;0.5
4;02/10/2020;CO_8h;1.1
4;02/10/2020;NO2;89
4;02/10/2020;PM10;28
5;02/10/2020;NO2;
5;02/10/2020;O3;
6;02/10/2020;C6H6;
6;02/10/2020;CO_8h;1
6;02/10/2020;NO2;75
6;02/10/2020;PM10;32
6;02/10/2020;PM25;18
7;02/10/2020;NO2;72
7;02/10/2020;O3;55
7;02/10/2020;PM10;23
8;02/10/2020;C6H6;
8;02/10/2020;CO_8h;
8;02/10/2020;NO2;
1;05/10/2020;NO2;
2;05/10/2020;C6H6;0.5
2;05/10/2020;NO2;24
2;05/10/2020;O3;74
2;05/10/2020;PM10;7
2;05/10/2020;PM25;4
2;05/10/2020;SO2;2.5
3;05/10/2020;CO_8h;0.6
3;05/10/2020;NO2;26
4;05/10/2020;C6H6;0.5
4;05/10/2020;CO_8h;0.9
4;05/10/2020;NO2;50
4;05/10/2020;PM10;12
5;05/10/2020;NO2;
5;05/10/2020;O3;
6;05/10/2020;C6H6;
6;05/10/2020;CO_8h;0.7
6;05/10/2020;NO2;37
6;05/10/2020;PM10;10
6;05/10/2020;PM25;4
7;05/10/2020;NO2;31
7;05/10/2020;O3;71
7;05/10/2020;PM10;9
8;05/10/2020;C6H6;
8;05/10/2020;CO_8h;
8;05/10/2020;NO2;
1;06/10/2020;NO2;
2;06/10/2020;C6H6;0.5
2;06/10/2020;NO2;55
2;06/10/2020;O3;58
2;06/10/2020;PM10;12
2;06/10/2020;PM25;6
2;06/10/2020;SO2;2.5
3;06/10/2020;CO_8h;1
3;06/10/2020;NO2;46
4;06/10/2020;C6H6;0.5
4;06/10/2020;CO_8h;1.2
4;06/10/2020;NO2;84
4;06/10/2020;PM10;11
5;06/10/2020;NO2;
5;06/10/2020;O3;
6;06/10/2020;C6H6;
6;06/10/2020;CO_8h;0.9
6;06/10/2020;NO2;58
6;06/10/2020;PM10;17
6;06/10/2020;PM25;11
7;06/10/2020;NO2;58
7;06/10/2020;O3;55
7;06/10/2020;PM10;11
8;06/10/2020;C6H6;
8;06/10/2020;CO_8h;
8;06/10/2020;NO2;
1;07/10/2020;NO2;
2;07/10/2020;C6H6;1.3
2;07/10/2020;NO2;56
2;07/10/2020;O3;39
2;07/10/2020;PM10;22
2;07/10/2020;PM25;11
2;07/10/2020;SO2;2.5
3;07/10/2020;CO_8h;1.1
3;07/10/2020;NO2;45
4;07/10/2020;C6H6;1.3
4;07/10/2020;CO_8h;1.3
4;07/10/2020;NO2;80
4;07/10/2020;PM10;23
5;07/10/2020;NO2;
5;07/10/2020;O3;
6;07/10/2020;C6H6;
6;07/10/2020;CO_8h;1.2
6;07/10/2020;NO2;58
6;07/10/2020;PM10;30
6;07/10/2020;PM25;18
7;07/10/2020;NO2;61
7;07/10/2020;O3;37
7;07/10/2020;PM10;18
8;07/10/2020;C6H6;
8;07/10/2020;CO_8h;
8;07/10/2020;NO2;
1;08/10/2020;NO2;
2;08/10/2020;C6H6;0.5
2;08/10/2020;NO2;55
2;08/10/2020;O3;64
2;08/10/2020;PM10;14
2;08/10/2020;PM25;7
2;08/10/2020;SO2;2.5
3;08/10/2020;CO_8h;1
3;08/10/2020;NO2;65
4;08/10/2020;C6H6;0.5
4;08/10/2020;CO_8h;1
4;08/10/2020;NO2;73
4;08/10/2020;PM10;13
5;08/10/2020;NO2;
5;08/10/2020;O3;
6;08/10/2020;C6H6;
6;08/10/2020;CO_8h;1.1
6;08/10/2020;NO2;77
6;08/10/2020;PM10;25
6;08/10/2020;PM25;15
7;08/10/2020;NO2;62
7;08/10/2020;O3;52
7;08/10/2020;PM10;14
8;08/10/2020;C6H6;
8;08/10/2020;CO_8h;
8;08/10/2020;NO2;
1;09/10/2020;NO2;
2;09/10/2020;C6H6;1.6
2;09/10/2020;NO2;82
2;09/10/2020;O3;44
2;09/10/2020;PM10;33
2;09/10/2020;PM25;10
2;09/10/2020;SO2;6
3;09/10/2020;CO_8h;1.4
3;09/10/2020;NO2;72
4;09/10/2020;C6H6;2.6
4;09/10/2020;CO_8h;1.7
4;09/10/2020;NO2;109
4;09/10/2020;PM10;25
5;09/10/2020;NO2;
5;09/10/2020;O3;
6;09/10/2020;C6H6;
6;09/10/2020;CO_8h;1.4
6;09/10/2020;NO2;88
6;09/10/2020;PM10;33
6;09/10/2020;PM25;18
7;09/10/2020;NO2;90
7;09/10/2020;O3;47
7;09/10/2020;PM10;24
8;09/10/2020;C6H6;
8;09/10/2020;CO_8h;
8;09/10/2020;NO2;
1;12/10/2020;NO2;
2;12/10/2020;C6H6;0.5
2;12/10/2020;NO2;27
2;12/10/2020;O3;67
2;12/10/2020;PM10;7
2;12/10/2020;PM25;4
2;12/10/2020;SO2;2.5
3;12/10/2020;CO_8h;0.7
3;12/10/2020;NO2;23
4;12/10/2020;C6H6;0.5
4;12/10/2020;CO_8h;1.1
4;12/10/2020;NO2;56
4;12/10/2020;PM10;10
5;12/10/2020;NO2;
5;12/10/2020;O3;
6;12/10/2020;C6H6;0.5
6;12/10/2020;CO_8h;0.9
6;12/10/2020;NO2;28
6;12/10/2020;PM10;10
6;12/10/2020;PM25;5
7;12/10/2020;NO2;24
7;12/10/2020;O3;67
7;12/10/2020;PM10;6
8;12/10/2020;C6H6;
8;12/10/2020;CO_8h;
8;12/10/2020;NO2;
1;13/10/2020;NO2;
