timestamp,latitude,longitude,datetime,timedelta,spacedelta,stopping,journey_id,stationary_id
1582284452,45.470703125,9.20751783229918,2020-02-21T11:27:32Z,1,3.95880334141772,FALSE,13254373521875675594,
1582284821,45.4706420898438,9.21044857932085,2020-02-21T11:33:41Z,369,229.280770675807,FALSE,13254373521875675594,
1582284822,45.4706420898438,9.21044857932085,2020-02-21T11:33:42Z,1,0,TRUE,13254373521875675594,
1582285431,45.4709167480469,9.22960921215843,2020-02-21T11:43:51Z,609,1498.64331390092,FALSE,13254373521875675594,
1582285432,45.4709167480469,9.22960921215843,2020-02-21T11:43:52Z,1,0,TRUE,13254373521875675594,
1582285999,45.4718322753906,9.23318731414703,2020-02-21T11:53:19Z,567,297.726696781975,FALSE,13254373521875675594,
1582305214,45.4709167480469,9.23057350343039,2020-02-21T17:13:34Z,19215,228.320941150655,TRUE,9884361977286640889,
1582305310,45.468505859375,9.23038140019824,2020-02-21T17:15:10Z,96,268.369258775687,FALSE,9884361977286640889,
1582305311,45.468505859375,9.23038140019824,2020-02-21T17:15:11Z,1,5.17354564770484e-11,TRUE,9884361977286640889,
1582305313,45.468505859375,9.23038140019824,2020-02-21T17:15:13Z,2,5.17354564770484e-11,TRUE,9884361977286640889,
1582305326,45.4674987792969,9.23006892342948,2020-02-21T17:15:26Z,13,114.564273207615,FALSE,9884361977286640889,
1582305339,45.4661254882813,9.2301822053603,2020-02-21T17:15:39Z,13,152.885689581285,FALSE,9884361977286640889,
1582305813,45.4561767578125,9.2257496960776,2020-02-21T17:23:33Z,474,1158.78267362432,FALSE,9884361977286640889,
1582305814,45.4561767578125,9.2257496960776,2020-02-21T17:23:34Z,1,3.60804940043579e-11,TRUE,9884361977286640889,
1582305818,45.4561157226563,9.2262727336633,2020-02-21T17:23:38Z,4,41.4698982558278,FALSE,9884361977286640889,
1582313014,45.4576416015625,9.2258585554259,2020-02-21T19:23:34Z,7192,172.653826364779,TRUE,15307286942087170180,
1582313018,45.4561767578125,9.22593120092901,2020-02-21T19:23:38Z,4,162.902898434425,FALSE,15307286942087170180,
1582313019,45.4561462402344,9.22599681380402,2020-02-21T19:23:39Z,1,6.15166080054808,FALSE,15307286942087170180,
1582313243,45.4563293457031,9.23815587998001,2020-02-21T19:27:23Z,224,951.282688063541,FALSE,15307286942087170180,
1582313244,45.4563293457031,9.23815587998001,2020-02-21T19:27:24Z,1,0,TRUE,15307286942087170180,
1582313562,45.4707946777344,9.2350714823284,2020-02-21T19:32:42Z,318,1625.68577410882,FALSE,15307286942087170180,
1582313607,45.4718322753906,9.23304516556642,2020-02-21T19:33:27Z,45,195.97473315815,FALSE,15307286942087170180,
1582443954,45.4727478027344,9.23235957995407,2020-02-23T07:45:54Z,1,1.13283989208563e-10,TRUE,6474631057378352801,
1582443984,45.4726867675781,9.23115566056742,2020-02-23T07:46:24Z,30,94.3855236054403,FALSE,6474631057378352801,
1582444159,45.4722900390625,9.23089575481972,2020-02-23T07:49:19Z,175,48.5512646989532,FALSE,6474631057378352801,
1582444222,45.4726257324219,9.23107664269511,2020-02-23T07:50:22Z,63,39.9005939806873,FALSE,6474631057378352801,
1582444735,45.4733581542969,9.23029544161719,2020-02-23T07:58:55Z,513,101.773504545032,FALSE,6474631057378352801,
1582444954,45.4718017578125,9.23312983800278,2020-02-23T08:02:34Z,219,281.150311400098,FALSE,6474631057378352801,
1582444955,45.4718017578125,9.23312983800278,2020-02-23T08:02:35Z,1,1.03295876042177e-10,TRUE,6474631057378352801,
1582448371,45.4717102050781,9.23258803790002,2020-02-23T08:59:31Z,3416,43.5719721868836,FALSE,6474631057378352801,
1582448372,45.4713134765625,9.23239346950161,2020-02-23T08:59:32Z,1,46.644012366913,FALSE,6474631057378352801,
1582448404,45.4709167480469,9.23035977106696,2020-02-23T09:00:04Z,32,165.030581550951,FALSE,6474631057378352801,
1582448958,45.4713439941406,9.2184714556643,2020-02-23T09:09:18Z,554,930.854368981919,FALSE,6474631057378352801,
1582448959,45.4714050292969,9.2183289494481,2020-02-23T09:09:19Z,1,13.0459559377498,FALSE,6474631057378352801,
1582448982,45.4717102050781,9.21747100836062,2020-02-23T09:09:42Z,23,75.1751431905863,FALSE,6474631057378352801,
1582449018,45.4725036621094,9.21590721837337,2020-02-23T09:10:18Z,36,150.764273962894,FALSE,6474631057378352801,
1582449051,45.4744873046875,9.21139913889642,2020-02-23T09:10:51Z,33,415.771966072743,FALSE,6474631057378352801,
1582449147,45.4759826660156,9.20849016056316,2020-02-23T09:12:27Z,96,281.707422233191,FALSE,6474631057378352801,
1582449148,45.4759826660156,9.20851123175997,2020-02-23T09:12:28Z,1,1.64758397705465,FALSE,6474631057378352801,
